run_id,f,beta,theta_deg,mach_number,seed,bfield_geometry,outcome,fragmented,morphology,lambda_W,lambda_W_err,t_frag_tJ,beading_window_tJ,n_peaks_max,wall_sec,hgbs_match
TAG_f1p5_b0p5_t0_m3p0_s3,1.5,0.5,0,3.0,3,longitudinal,FRAG_KILL,True,FULL,5.1322,0.2344,1.0721,0.1188,9,290.3,False
TAG_f1p5_b0p5_t0_m3p0_s4,1.5,0.5,0,3.0,4,longitudinal,FRAG_KILL,True,FULL,5.1042,0.2308,1.0387,0.0984,10,230.3,False
TAG_f1p5_b0p5_t0_m3p0_s5,1.5,0.5,0,3.0,5,longitudinal,FRAG_KILL,True,FULL,7.9861,9.6445,1.099,0.1389,11,730.8,False
TAG_f1p5_b0p5_t90_m1p0_s1,1.5,0.5,90,1.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.448,,0,400.4,False
TAG_f1p5_b0p5_t90_m1p0_s2,1.5,0.5,90,1.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.439,,0,300.3,False
TAG_f1p5_b0p5_t90_m1p0_s3,1.5,0.5,90,1.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4241,,0,240.2,False
TAG_f1p5_b0p5_t90_m1p0_s4,1.5,0.5,90,1.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4161,,0,220.2,False
TAG_f1p5_b0p5_t90_m1p0_s5,1.5,0.5,90,1.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.503,,0,700.8,False
TAG_f1p5_b0p5_t90_m1p5_s1,1.5,0.5,90,1.5,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4081,,0,140.2,False
TAG_f1p5_b0p5_t90_m1p5_s2,1.5,0.5,90,1.5,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.43,,0,210.2,False
TAG_f1p5_b0p5_t90_m1p5_s3,1.5,0.5,90,1.5,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.414,,0,200.2,False
TAG_f1p5_b0p5_t90_m1p5_s4,1.5,0.5,90,1.5,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4181,,0,220.2,False
TAG_f1p5_b0p5_t90_m1p5_s5,1.5,0.5,90,1.5,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.441,,0,300.3,False
TAG_f1p5_b0p5_t90_m2p0_s1,1.5,0.5,90,2.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4512,,0,330.4,False
TAG_f1p5_b0p5_t90_m2p0_s2,1.5,0.5,90,2.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.427,,0,290.3,False
TAG_f1p5_b0p5_t90_m2p0_s3,1.5,0.5,90,2.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.443,,0,340.4,False
TAG_f1p5_b0p5_t90_m2p0_s4,1.5,0.5,90,2.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4141,,0,220.2,False
TAG_f1p5_b0p5_t90_m2p0_s5,1.5,0.5,90,2.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4161,,0,290.3,False
TAG_f1p5_b0p5_t90_m2p5_s1,1.5,0.5,90,2.5,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.414,,0,180.2,False
TAG_f1p5_b0p5_t90_m2p5_s2,1.5,0.5,90,2.5,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4112,,0,230.2,False
TAG_f1p5_b0p5_t90_m2p5_s3,1.5,0.5,90,2.5,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.459,,0,470.5,False
TAG_f1p5_b0p5_t90_m2p5_s4,1.5,0.5,90,2.5,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4361,,0,510.6,False
TAG_f1p5_b0p5_t90_m2p5_s5,1.5,0.5,90,2.5,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.418,,0,280.3,False
TAG_f1p5_b0p5_t90_m3p0_s1,1.5,0.5,90,3.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4142,,0,160.2,False
TAG_f1p5_b0p5_t90_m3p0_s2,1.5,0.5,90,3.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4101,,0,170.2,False
TAG_f1p5_b0p5_t90_m3p0_s3,1.5,0.5,90,3.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4131,,0,240.3,False
TAG_f1p5_b0p5_t90_m3p0_s4,1.5,0.5,90,3.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4301,,0,260.3,False
TAG_f1p5_b0p5_t90_m3p0_s5,1.5,0.5,90,3.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4201,,0,370.4,False
TAG_f1p5_b1p0_t0_m1p0_s1,1.5,1.0,0,1.0,1,longitudinal,FRAG_KILL,True,FULL,5.1746,0.9478,1.049,0.1599,11,1631.9,False
TAG_f1p5_b1p0_t0_m1p0_s2,1.5,1.0,0,1.0,2,longitudinal,FRAG_KILL,True,FULL,5.7478,3.4062,1.017,0.1289,11,1551.7,False
TAG_f1p5_b1p0_t0_m1p0_s3,1.5,1.0,0,1.0,3,longitudinal,FRAG_KILL,True,FULL,4.8277,0.0747,1.0011,0.1195,10,630.7,False
TAG_f1p5_b1p0_t0_m1p0_s4,1.5,1.0,0,1.0,4,longitudinal,FRAG_KILL,True,FULL,4.8646,0.0304,1.0631,0.1896,11,2152.5,False
TAG_f1p5_b1p0_t0_m1p0_s5,1.5,1.0,0,1.0,5,longitudinal,FRAG_KILL,True,FULL,7.9353,9.9853,1.016,0.1297,11,770.9,False
TAG_f1p5_b1p0_t0_m1p5_s1,1.5,1.0,0,1.5,1,longitudinal,FRAG_KILL,True,FULL,5.2845,1.0626,0.981,0.1197,11,901.0,False
TAG_f1p5_b1p0_t0_m1p5_s2,1.5,1.0,0,1.5,2,longitudinal,FRAG_KILL,True,FULL,7.0052,5.5638,0.979,0.1099,11,520.6,False
TAG_f1p5_b1p0_t0_m1p5_s3,1.5,1.0,0,1.5,3,longitudinal,FRAG_KILL,True,FULL,4.8532,0.1106,0.965,0.0989,10,330.4,False
TAG_f1p5_b1p0_t0_m1p5_s4,1.5,1.0,0,1.5,4,longitudinal,FRAG_KILL,True,FULL,4.8758,0.0325,0.9741,0.119,11,770.8,False
TAG_f1p5_b1p0_t0_m1p5_s5,1.5,1.0,0,1.5,5,longitudinal,FRAG_KILL,True,FULL,6.3229,4.8494,1.0,0.1392,11,831.0,False
TAG_f1p5_b1p0_t0_m2p0_s1,1.5,1.0,0,2.0,1,longitudinal,FRAG_KILL,True,FULL,5.1693,0.5646,0.963,0.1099,11,830.9,False
TAG_f1p5_b1p0_t0_m2p0_s2,1.5,1.0,0,2.0,2,longitudinal,FRAG_KILL,True,FULL,5.5044,2.9537,1.025,0.1789,11,2643.1,False
TAG_f1p5_b1p0_t0_m2p0_s3,1.5,1.0,0,2.0,3,longitudinal,FRAG_KILL,True,FULL,5.1424,1.1625,0.9801,0.1397,10,1081.2,False
TAG_f1p5_b1p0_t0_m2p0_s4,1.5,1.0,0,2.0,4,longitudinal,FRAG_KILL,True,FULL,4.8915,0.0449,0.945,0.1092,11,390.4,False
TAG_f1p5_b1p0_t0_m2p0_s5,1.5,1.0,0,2.0,5,longitudinal,FRAG_KILL,True,FULL,9.9427,11.5993,0.9398,0.0897,11,260.3,False
TAG_f1p5_b1p0_t0_m2p5_s1,1.5,1.0,0,2.5,1,longitudinal,FRAG_KILL,True,FULL,5.3516,1.0894,0.944,0.1088,11,530.6,False
TAG_f1p5_b1p0_t0_m2p5_s2,1.5,1.0,0,2.5,2,longitudinal,FRAG_KILL,True,FULL,5.2669,1.6455,0.9881,0.1493,11,1962.3,False
TAG_f1p5_b1p0_t0_m2p5_s3,1.5,1.0,0,2.5,3,longitudinal,FRAG_KILL,True,FULL,4.8478,0.1494,0.9521,0.119,10,570.7,False
TAG_f1p5_b1p0_t0_m2p5_s4,1.5,1.0,0,2.5,4,longitudinal,FRAG_KILL,True,FULL,4.8918,0.0558,0.944,0.1191,11,440.5,False
TAG_f1p5_b1p0_t0_m2p5_s5,1.5,1.0,0,2.5,5,longitudinal,FRAG_KILL,True,FULL,8.7901,10.3887,0.9581,0.119,11,660.8,False
TAG_f1p5_b1p0_t0_m3p0_s1,1.5,1.0,0,3.0,1,longitudinal,FRAG_KILL,True,FULL,5.393,1.1288,0.9251,0.0991,11,450.5,False
TAG_f1p5_b1p0_t0_m3p0_s2,1.5,1.0,0,3.0,2,longitudinal,FRAG_KILL,True,FULL,5.2702,1.6445,0.979,0.1497,11,1261.4,False
TAG_f1p5_b1p0_t0_m3p0_s3,1.5,1.0,0,3.0,3,longitudinal,FRAG_KILL,True,FULL,4.9702,0.6369,0.95,0.1291,10,810.9,False
TAG_f1p5_b1p0_t0_m3p0_s4,1.5,1.0,0,3.0,4,longitudinal,FRAG_KILL,True,FULL,4.8996,0.0606,0.94,0.1295,11,480.5,False
TAG_f1p5_b1p0_t0_m3p0_s5,1.5,1.0,0,3.0,5,longitudinal,FRAG_KILL,True,FULL,8.2882,9.7566,0.966,0.139,11,861.0,False
TAG_f1p5_b1p0_t90_m1p0_s1,1.5,1.0,90,1.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4157,,0,100.1,False
TAG_f1p5_b1p0_t90_m1p0_s2,1.5,1.0,90,1.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4147,,0,100.1,False
TAG_f1p5_b1p0_t90_m1p0_s3,1.5,1.0,90,1.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4151,,0,100.1,False
TAG_f1p5_b1p0_t90_m1p0_s4,1.5,1.0,90,1.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4155,,0,100.1,False
TAG_f1p5_b1p0_t90_m1p0_s5,1.5,1.0,90,1.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4152,,0,100.1,False
TAG_f1p5_b1p0_t90_m1p5_s1,1.5,1.0,90,1.5,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4142,,0,100.1,False
TAG_f1p5_b1p0_t90_m1p5_s2,1.5,1.0,90,1.5,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4149,,0,100.1,False
TAG_f1p5_b1p0_t90_m1p5_s3,1.5,1.0,90,1.5,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4157,,0,100.1,False
TAG_f1p5_b1p0_t90_m1p5_s4,1.5,1.0,90,1.5,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4157,,0,100.1,False
TAG_f1p5_b1p0_t90_m1p5_s5,1.5,1.0,90,1.5,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4158,,0,110.1,False
TAG_f1p5_b1p0_t90_m2p0_s1,1.5,1.0,90,2.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.416,,0,110.1,False
TAG_f1p5_b1p0_t90_m2p0_s2,1.5,1.0,90,2.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4156,,0,100.1,False
TAG_f1p5_b1p0_t90_m2p0_s3,1.5,1.0,90,2.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4161,,0,100.1,False
TAG_f1p5_b1p0_t90_m2p0_s4,1.5,1.0,90,2.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4159,,0,100.1,False
TAG_f1p5_b1p0_t90_m2p0_s5,1.5,1.0,90,2.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4157,,0,100.1,False
TAG_f1p5_b1p0_t90_m2p5_s1,1.5,1.0,90,2.5,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4158,,0,110.1,False
TAG_f1p5_b1p0_t90_m2p5_s2,1.5,1.0,90,2.5,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4146,,0,100.1,False
TAG_f1p5_b1p0_t90_m2p5_s3,1.5,1.0,90,2.5,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4154,,0,100.1,False
TAG_f1p5_b1p0_t90_m2p5_s4,1.5,1.0,90,2.5,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4148,,0,100.1,False
TAG_f1p5_b1p0_t90_m2p5_s5,1.5,1.0,90,2.5,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4151,,0,100.1,False
TAG_f1p5_b1p0_t90_m3p0_s1,1.5,1.0,90,3.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4151,,0,100.1,False
TAG_f1p5_b1p0_t90_m3p0_s2,1.5,1.0,90,3.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4149,,0,100.1,False
TAG_f1p5_b1p0_t90_m3p0_s3,1.5,1.0,90,3.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4146,,0,100.1,False
TAG_f1p5_b1p0_t90_m3p0_s4,1.5,1.0,90,3.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4155,,0,100.1,False
TAG_f1p5_b1p0_t90_m3p0_s5,1.5,1.0,90,3.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4155,,0,100.1,False
TAG_f1p5_b2p0_t0_m1p0_s1,1.5,2.0,0,1.0,1,longitudinal,FRAG_KILL,True,FULL,5.3255,0.955,0.8337,0.0296,10,200.2,False
TAG_f1p5_b2p0_t0_m1p0_s2,1.5,2.0,0,1.0,2,longitudinal,FRAG_KILL,True,FULL,8.0122,7.3186,0.8561,0.0496,11,240.3,False
TAG_f1p5_b2p0_t0_m1p0_s3,1.5,2.0,0,1.0,3,longitudinal,FRAG_KILL,True,FULL,4.7222,0.0388,0.8558,0.0497,10,240.3,False
TAG_f1p5_b2p0_t0_m1p0_s4,1.5,2.0,0,1.0,4,longitudinal,FRAG_KILL,True,FULL,4.8438,0.0521,0.8278,0.0301,8,210.2,False
TAG_f1p5_b2p0_t0_m1p0_s5,1.5,2.0,0,1.0,5,longitudinal,FRAG_KILL,True,FULL,7.4479,6.4124,0.878,0.07,11,450.5,False
TAG_f1p5_b2p0_t0_m1p5_s1,1.5,2.0,0,1.5,1,longitudinal,FRAG_KILL,True,FULL,4.7545,0.0665,0.919,0.13,12,2342.6,False
TAG_f1p5_b2p0_t0_m1p5_s2,1.5,2.0,0,1.5,2,longitudinal,FRAG_KILL,True,FULL,6.6458,5.9103,0.872,0.0899,11,1321.5,False
TAG_f1p5_b2p0_t0_m1p5_s3,1.5,2.0,0,1.5,3,longitudinal,FRAG_KILL,True,FULL,4.707,0.0362,0.851,0.0699,10,300.3,False
TAG_f1p5_b2p0_t0_m1p5_s4,1.5,2.0,0,1.5,4,longitudinal,FRAG_KILL,True,FULL,4.8307,0.0432,0.8085,0.0299,7,190.2,False
TAG_f1p5_b2p0_t0_m1p5_s5,1.5,2.0,0,1.5,5,longitudinal,FRAG_KILL,True,FULL,6.5668,5.3819,0.898,0.1098,11,1221.4,False
TAG_f1p5_b2p0_t0_m2p0_s1,1.5,2.0,0,2.0,1,longitudinal,FRAG_KILL,True,FULL,4.9074,0.5084,0.946,0.1695,12,2713.1,False
TAG_f1p5_b2p0_t0_m2p0_s2,1.5,2.0,0,2.0,2,longitudinal,FRAG_KILL,True,FULL,7.5223,6.8812,0.8323,0.0596,11,250.3,False
TAG_f1p5_b2p0_t0_m2p0_s3,1.5,2.0,0,2.0,3,longitudinal,FRAG_KILL,True,FULL,4.7693,0.0829,0.838,0.0597,10,270.3,False
TAG_f1p5_b2p0_t0_m2p0_s4,1.5,2.0,0,2.0,4,longitudinal,FRAG_KILL,True,FULL,4.8289,0.0537,0.8252,0.0598,11,240.3,False
TAG_f1p5_b2p0_t0_m2p0_s5,1.5,2.0,0,2.0,5,longitudinal,FRAG_KILL,True,FULL,6.5799,5.3934,0.8821,0.1096,11,670.8,False
TAG_f1p5_b2p0_t0_m2p5_s1,1.5,2.0,0,2.5,1,longitudinal,FRAG_KILL,True,FULL,4.8237,0.0663,0.881,0.12,11,1151.3,False
TAG_f1p5_b2p0_t0_m2p5_s2,1.5,2.0,0,2.5,2,longitudinal,FRAG_KILL,True,FULL,7.1615,6.5072,0.835,0.0695,11,320.4,False
TAG_f1p5_b2p0_t0_m2p5_s3,1.5,2.0,0,2.5,3,longitudinal,FRAG_KILL,True,FULL,4.7693,0.0829,0.8235,0.0598,10,230.2,False
TAG_f1p5_b2p0_t0_m2p5_s4,1.5,2.0,0,2.5,4,longitudinal,FRAG_KILL,True,FULL,4.8512,0.0515,0.82,0.0596,11,250.3,False
TAG_f1p5_b2p0_t0_m2p5_s5,1.5,2.0,0,2.5,5,longitudinal,FRAG_KILL,True,FULL,6.4543,5.1998,0.884,0.1196,11,1351.5,False
TAG_f1p5_b2p0_t0_m3p0_s1,1.5,2.0,0,3.0,1,longitudinal,FRAG_KILL,True,FULL,4.8177,0.0645,0.8861,0.1297,11,1251.4,False
TAG_f1p5_b2p0_t0_m3p0_s2,1.5,2.0,0,3.0,2,longitudinal,FRAG_KILL,True,FULL,6.3238,5.4439,0.8601,0.1098,11,740.8,False
TAG_f1p5_b2p0_t0_m3p0_s3,1.5,2.0,0,3.0,3,longitudinal,FRAG_KILL,True,FULL,4.7465,0.1039,0.89,0.1398,11,2032.3,False
TAG_f1p5_b2p0_t0_m3p0_s4,1.5,2.0,0,3.0,4,longitudinal,FRAG_KILL,True,FULL,4.7273,0.1652,0.909,0.16,12,2613.0,False
TAG_f1p5_b2p0_t0_m3p0_s5,1.5,2.0,0,3.0,5,longitudinal,FRAG_KILL,True,FULL,6.4784,5.1939,0.871,0.1196,11,1141.3,False
TAG_f1p5_b2p0_t90_m1p0_s1,1.5,2.0,90,1.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.5241,,0,600.7,False
TAG_f1p5_b2p0_t90_m1p0_s2,1.5,2.0,90,1.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4902,,0,200.2,False
TAG_f1p5_b2p0_t90_m1p0_s3,1.5,2.0,90,1.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4872,,0,180.2,False
TAG_f1p5_b2p0_t90_m1p0_s4,1.5,2.0,90,1.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4871,,0,270.3,False
TAG_f1p5_b2p0_t90_m1p0_s5,1.5,2.0,90,1.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4923,,0,210.2,False
TAG_f1p5_b2p0_t90_m1p5_s1,1.5,2.0,90,1.5,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.5041,,0,350.4,False
TAG_f1p5_b2p0_t90_m1p5_s2,1.5,2.0,90,1.5,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.513,,0,350.4,False
TAG_f1p5_b2p0_t90_m1p5_s3,1.5,2.0,90,1.5,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.5111,,0,400.4,False
TAG_f1p5_b2p0_t90_m1p5_s4,1.5,2.0,90,1.5,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.504,,0,340.4,False
TAG_f1p5_b2p0_t90_m1p5_s5,1.5,2.0,90,1.5,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4931,,0,220.2,False
TAG_f1p5_b2p0_t90_m2p0_s1,1.5,2.0,90,2.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.5222,,0,550.6,False
TAG_f1p5_b2p0_t90_m2p0_s2,1.5,2.0,90,2.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.5003,,0,390.4,False
TAG_f1p5_b2p0_t90_m2p0_s3,1.5,2.0,90,2.0,3,perpendicular,FRAG_KILL,True,FULL,5.8912,1.1939,0.66,0.08,8,12033.4,False
TAG_f1p5_b2p0_t90_m2p0_s4,1.5,2.0,90,2.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4961,,0,300.3,False
TAG_f1p5_b2p0_t90_m2p0_s5,1.5,2.0,90,2.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.5071,,0,300.3,False
TAG_f1p5_b2p0_t90_m2p5_s1,1.5,2.0,90,2.5,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.5131,,0,830.9,False
TAG_f1p5_b2p0_t90_m2p5_s2,1.5,2.0,90,2.5,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.5141,,0,470.5,False
TAG_f1p5_b2p0_t90_m2p5_s3,1.5,2.0,90,2.5,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.571,,0,1972.2,False
TAG_f1p5_b2p0_t90_m2p5_s4,1.5,2.0,90,2.5,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4748,,0,140.2,False
TAG_f1p5_b2p0_t90_m2p5_s5,1.5,2.0,90,2.5,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4901,,0,310.3,False
TAG_f1p5_b2p0_t90_m3p0_s1,1.5,2.0,90,3.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.518,,0,370.4,False
TAG_f1p5_b2p0_t90_m3p0_s2,1.5,2.0,90,3.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.51,,0,500.5,False
TAG_f1p5_b2p0_t90_m3p0_s3,1.5,2.0,90,3.0,3,perpendicular,FRAG_KILL,True,FULL,6.4583,0.6206,0.642,0.03,8,10711.9,False
TAG_f1p5_b2p0_t90_m3p0_s4,1.5,2.0,90,3.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.5003,,0,280.3,False
TAG_f1p5_b2p0_t90_m3p0_s5,1.5,2.0,90,3.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.5112,,0,590.6,False
TAG_f2p0_b0p3_t0_m1p0_s1,2.0,0.3,0,1.0,1,longitudinal,FRAG_KILL,True,FULL,6.0301,1.2251,1.1634,0.0794,10,280.3,False
TAG_f2p0_b0p3_t0_m1p0_s2,2.0,0.3,0,1.0,2,longitudinal,FRAG_KILL,True,FULL,5.4407,0.6737,1.1901,0.1184,11,340.4,False
TAG_f2p0_b0p3_t0_m1p0_s3,2.0,0.3,0,1.0,3,longitudinal,FRAG_KILL,True,FULL,5.2367,0.0781,1.1798,0.1001,8,260.3,False
TAG_f2p0_b0p3_t0_m1p0_s4,2.0,0.3,0,1.0,4,longitudinal,FRAG_KILL,True,FULL,5.0738,0.1977,1.1562,0.1085,10,250.3,False
TAG_f2p0_b0p3_t0_m1p0_s5,2.0,0.3,0,1.0,5,longitudinal,FRAG_KILL,True,FULL,8.8238,10.6347,1.1845,0.1087,10,320.3,False
TAG_f2p0_b0p3_t0_m1p5_s1,2.0,0.3,0,1.5,1,longitudinal,FRAG_KILL,True,FULL,7.4479,3.8488,1.1281,0.08,10,270.3,False
TAG_f2p0_b0p3_t0_m1p5_s2,2.0,0.3,0,1.5,2,longitudinal,FRAG_KILL,True,FULL,5.625,0.664,1.1455,0.0993,11,270.3,False
TAG_f2p0_b0p3_t0_m1p5_s3,2.0,0.3,0,1.5,3,longitudinal,FRAG_KILL,True,FULL,5.439,1.1052,1.1636,0.1296,9,320.4,False
TAG_f2p0_b0p3_t0_m1p5_s4,2.0,0.3,0,1.5,4,longitudinal,FRAG_KILL,True,FULL,5.599,1.6405,1.1248,0.1087,10,270.3,False
TAG_f2p0_b0p3_t0_m1p5_s5,2.0,0.3,0,1.5,5,longitudinal,FRAG_KILL,True,FULL,8.9725,11.0974,1.1496,0.0995,10,270.3,False
TAG_f2p0_b0p3_t0_m2p0_s1,2.0,0.3,0,2.0,1,longitudinal,FRAG_KILL,True,FULL,8.4028,8.2783,1.127,0.1094,10,590.7,False
TAG_f2p0_b0p3_t0_m2p0_s2,2.0,0.3,0,2.0,2,longitudinal,FRAG_KILL,True,FULL,5.8296,1.3897,1.1411,0.1294,11,420.5,False
TAG_f2p0_b0p3_t0_m2p0_s3,2.0,0.3,0,2.0,3,longitudinal,FRAG_KILL,True,FULL,5.2455,0.1505,1.149,0.1295,9,470.5,False
TAG_f2p0_b0p3_t0_m2p0_s4,2.0,0.3,0,2.0,4,longitudinal,FRAG_KILL,True,FULL,5.0608,0.2523,1.0989,0.1095,10,260.3,False
TAG_f2p0_b0p3_t0_m2p0_s5,2.0,0.3,0,2.0,5,longitudinal,FRAG_KILL,True,FULL,8.7587,10.6455,1.1209,0.1096,10,270.3,False
TAG_f2p0_b0p3_t0_m2p5_s1,2.0,0.3,0,2.5,1,longitudinal,FRAG_KILL,True,FULL,8.4028,8.2783,1.1081,0.1099,10,370.4,False
TAG_f2p0_b0p3_t0_m2p5_s2,2.0,0.3,0,2.5,2,longitudinal,FRAG_KILL,True,FULL,6.1316,1.4519,1.0943,0.0993,10,240.3,False
TAG_f2p0_b0p3_t0_m2p5_s3,2.0,0.3,0,2.5,3,longitudinal,FRAG_KILL,True,FULL,5.645,1.2582,1.1105,0.1193,8,280.3,False
TAG_f2p0_b0p3_t0_m2p5_s4,2.0,0.3,0,2.5,4,longitudinal,FRAG_KILL,True,FULL,5.5486,1.4761,1.104,0.139,10,530.6,False
TAG_f2p0_b0p3_t0_m2p5_s5,2.0,0.3,0,2.5,5,longitudinal,FRAG_KILL,True,FULL,8.776,10.6401,1.1043,0.1094,10,290.3,False
TAG_f2p0_b0p3_t0_m3p0_s1,2.0,0.3,0,3.0,1,longitudinal,FRAG_KILL,True,FULL,8.5369,8.6313,1.0816,0.0996,10,310.3,False
TAG_f2p0_b0p3_t0_m3p0_s2,2.0,0.3,0,3.0,2,longitudinal,FRAG_KILL,True,FULL,5.7509,0.754,1.092,0.1091,11,290.3,False
TAG_f2p0_b0p3_t0_m3p0_s3,2.0,0.3,0,3.0,3,longitudinal,FRAG_KILL,True,FULL,6.5946,3.9098,1.0975,0.1201,8,300.3,False
TAG_f2p0_b0p3_t0_m3p0_s4,2.0,0.3,0,3.0,4,longitudinal,FRAG_KILL,True,FULL,5.6629,1.7147,1.0596,0.1001,9,240.3,False
TAG_f2p0_b0p3_t0_m3p0_s5,2.0,0.3,0,3.0,5,longitudinal,FRAG_KILL,True,FULL,6.7448,4.2409,1.1181,0.1293,10,520.6,False
TAG_f2p0_b0p3_t90_m1p0_s1,2.0,0.3,90,1.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3572,,0,150.2,False
TAG_f2p0_b0p3_t90_m1p0_s2,2.0,0.3,90,1.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3561,,0,130.1,False
TAG_f2p0_b0p3_t90_m1p0_s3,2.0,0.3,90,1.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3551,,0,140.2,False
TAG_f2p0_b0p3_t90_m1p0_s4,2.0,0.3,90,1.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3591,,0,260.3,False
TAG_f2p0_b0p3_t90_m1p0_s5,2.0,0.3,90,1.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.356,,0,180.2,False
TAG_f2p0_b0p3_t90_m1p5_s1,2.0,0.3,90,1.5,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.37,,0,270.3,False
