run_id,tag,f,beta,mturb,theta,seed,status,runtime_s,lW,lW_status,t_frag,morphology,tau_peak_max,tau_peak_mean,survives_0p1,n_peaks_final,n_peak_events,peak_analysis_status,n_athdf_purged,returncode
RTC_CG_f2p0_b1p0_m3p0_t0_s1,CG,2.0,1.0,3.0,0,1,failed,4973.798152685165,,no_athdf,0.330001,RADIAL_COLLAPSE,0.2094511315226555,0.08652355190780428,True,5,9,ok,34,-2
RTC_CG_f2p0_b2p0_m3p0_t90_s1,CG,2.0,2.0,3.0,90,1,failed,617.9191837310791,,no_athdf,0.262016,RADIAL_COLLAPSE,0.1597350314259529,0.07377213090658188,True,3,5,ok,27,-2
RTC_CG_f2p0_b2p0_m3p0_t90_s2,CG,2.0,2.0,3.0,90,2,failed,150.6715052127838,,no_athdf,0.229046,RADIAL_COLLAPSE,0.14980540424585342,0.06777890920639038,True,3,5,ok,23,-2
RTC_CG_f2p0_b2p0_m3p0_t90_s3,CG,2.0,2.0,3.0,90,3,failed,376.8563196659088,,no_athdf,0.233048,RADIAL_COLLAPSE,0.15898682177066803,0.11188894137740135,True,4,4,ok,24,-2
RTC_CG_f2p0_b1p0_m3p0_t0_s3,CG,2.0,1.0,3.0,0,3,failed,6812.941073656082,,no_athdf,0.33,RADIAL_COLLAPSE,0.2588677778840065,0.1395503245294094,True,4,6,ok,34,-2
RTC_CG_f2p0_b1p0_m3p0_t0_s2,CG,2.0,1.0,3.0,0,2,failed,7204.999820947647,6.927083333333334,ok:5_peaks,0.3100028932094574,FULL,0.23967641592025757,0.10540875579629626,True,5,7,ok,32,-9
RTC_CG_f1p0_b0p3_m3p5_t0_s2,CG,1.0,0.3,3.5,0,2,failed,482.3024296760559,,no_athdf,0.266005,RADIAL_COLLAPSE,0.19917721673846245,0.08632251806557178,True,5,6,ok,27,-2
RTC_CG_f2p0_b2p0_m3p0_t0_s1,CG,2.0,2.0,3.0,0,1,failed,4009.1996722221375,,no_athdf,0.347,RADIAL_COLLAPSE,0.21979496628046036,0.09323877427313063,True,5,9,ok,35,-2
RTC_CG_f1p0_b0p3_m3p5_t90_s1,CG,1.0,0.3,3.5,90,1,failed,331.62567591667175,,no_athdf,0.307008,RADIAL_COLLAPSE,0.20986074209213257,0.1364256665110588,True,2,3,ok,31,-2
RTC_CG_f1p0_b0p3_m3p5_t0_s1,CG,1.0,0.3,3.5,0,1,failed,2351.092131614685,,no_athdf,0.304001,RADIAL_COLLAPSE,0.20927615463733673,0.08422742677586419,True,4,7,ok,31,-2
RTC_CG_f1p0_b0p3_m3p5_t90_s3,CG,1.0,0.3,3.5,90,3,failed,361.625923871994,,no_athdf,0.289002,RADIAL_COLLAPSE,0.21975649520754814,0.14733692724257708,True,2,4,ok,29,-2
RTC_CG_f1p0_b0p3_m3p5_t90_s2,CG,1.0,0.3,3.5,90,2,failed,874.1493103504181,,no_athdf,0.317019,RADIAL_COLLAPSE,0.24930477887392044,0.12712679989635944,True,3,4,ok,32,-2
RTC_CG_f1p0_b0p5_m3p5_t0_s1,CG,1.0,0.5,3.5,0,1,failed,1311.342380285263,,no_athdf,0.308005,RADIAL_COLLAPSE,0.20956578850746155,0.08398518817765373,True,4,7,ok,31,-2
RTC_CG_f1p0_b0p5_m3p5_t0_s2,CG,1.0,0.5,3.5,0,2,failed,1296.1485705375671,,no_athdf,0.265004,RADIAL_COLLAPSE,0.19939521327614784,0.08649482391774654,True,5,6,ok,27,-2
RTC_CG_f2p0_b2p0_m3p0_t0_s3,CG,2.0,2.0,3.0,0,3,failed,5772.472230672836,,no_athdf,0.333001,RADIAL_COLLAPSE,0.25887778401374817,0.14118541032075882,True,4,6,ok,34,-2
RTC_CG_f1p0_b0p5_m3p5_t90_s3,CG,1.0,0.5,3.5,90,3,failed,331.60214257240295,,no_athdf,0.27702,RADIAL_COLLAPSE,0.20935345441102982,0.1521060597151518,True,2,4,ok,28,-2
RTC_CG_f1p0_b0p5_m3p5_t90_s1,CG,1.0,0.5,3.5,90,1,failed,602.9361824989319,,no_athdf,0.304006,RADIAL_COLLAPSE,0.20981495082378387,0.08606328517198562,True,2,5,ok,31,-2
RTC_CG_f1p0_b1p0_m3p5_t0_s2,CG,1.0,1.0,3.5,0,2,failed,150.74614834785461,,no_athdf,0.255194,RADIAL_COLLAPSE,0.18968486040830612,0.0799240047732989,True,4,6,ok,26,-2
RTC_CG_f1p0_b0p5_m3p5_t90_s2,CG,1.0,0.5,3.5,90,2,failed,708.4279291629791,,no_athdf,0.283006,RADIAL_COLLAPSE,0.21993843466043472,0.11976343020796776,True,3,4,ok,29,-2
RTC_CG_f1p0_b1p0_m3p5_t0_s1,CG,1.0,1.0,3.5,0,1,failed,301.44354462623596,,no_athdf,0.303,RADIAL_COLLAPSE,0.20988547801971436,0.08269161624567849,True,4,7,ok,31,-2
RTC_CG_f1p0_b1p0_m3p5_t90_s1,CG,1.0,1.0,3.5,90,1,failed,286.2286422252655,,no_athdf,0.296015,RADIAL_COLLAPSE,0.19995471835136414,0.0780349796017011,True,4,6,ok,30,-2
RTC_CG_f2p0_b2p0_m3p0_t0_s2,CG,2.0,2.0,3.0,0,2,failed,7204.122522830963,7.03125,ok:5_peaks,0.3100014626979828,FULL,0.23975283652544022,0.10680441451924187,True,5,7,ok,32,-9
RTC_CG_f1p0_b0p3_m3p5_t0_s3,CG,1.0,0.3,3.5,0,3,failed,4626.973264932632,,no_athdf,0.282,RADIAL_COLLAPSE,0.21956168487668037,0.13767775669693946,True,3,5,ok,29,-2
RTC_CG_f1p0_b1p0_m3p5_t90_s2,CG,1.0,1.0,3.5,90,2,failed,1627.8732380867004,,no_athdf,0.333067,RADIAL_COLLAPSE,0.2696876600384712,0.10833860614470073,True,4,7,ok,34,-2
RTC_CG_f1p0_b1p0_m3p5_t90_s3,CG,1.0,1.0,3.5,90,3,failed,2848.754234790802,,no_athdf,0.389002,RADIAL_COLLAPSE,0.31899940967559814,0.17948963344097138,True,2,5,ok,39,-2
RTC_CG_f1p0_b2p0_m3p5_t90_s1,CG,1.0,2.0,3.5,90,1,failed,542.4941761493683,,no_athdf,0.306,RADIAL_COLLAPSE,0.20989155024290085,0.07701206100838524,True,4,7,ok,31,-2
RTC_CG_f1p0_b2p0_m3p5_t0_s1,CG,1.0,2.0,3.5,0,1,failed,3029.6355319023132,,no_athdf,0.347007,RADIAL_COLLAPSE,0.24995409697294235,0.10703059818063464,True,4,7,ok,35,-2
RTC_CG_f1p0_b0p5_m3p5_t0_s3,CG,1.0,0.5,3.5,0,3,failed,5425.927792549133,,no_athdf,0.287001,RADIAL_COLLAPSE,0.2198229469358921,0.1356140948832035,True,3,5,ok,29,-2
RTC_CG_f1p0_b2p0_m3p5_t90_s3,CG,1.0,2.0,3.5,90,3,failed,241.17559099197388,,no_athdf,0.262044,RADIAL_COLLAPSE,0.19899290800094604,0.14928419515490532,True,3,4,ok,27,-2
RTC_CG_f1p0_b2p0_m3p5_t90_s2,CG,1.0,2.0,3.5,90,2,failed,391.9503560066223,,no_athdf,0.258015,RADIAL_COLLAPSE,0.18971791863441467,0.07640914370616277,True,4,6,ok,26,-2
RTC_CG_f1p2_b0p3_m3p5_t0_s1,CG,1.2,0.3,3.5,0,1,failed,331.50605964660645,,no_athdf,0.300004,RADIAL_COLLAPSE,0.20920384675264359,0.0825204434139388,True,4,7,ok,31,-2
RTC_CG_f1p2_b0p3_m3p5_t0_s2,CG,1.2,0.3,3.5,0,2,failed,331.54733443260193,,no_athdf,0.25409,RADIAL_COLLAPSE,0.18921108543872833,0.08146352072556813,True,4,6,ok,26,-2
RTC_CG_f1p2_b0p3_m3p5_t0_s3,CG,1.2,0.3,3.5,0,3,failed,602.8552675247192,,no_athdf,0.253,RADIAL_COLLAPSE,0.18973849713802338,0.14487707428634167,True,3,4,ok,26,-2
RTC_CG_f1p0_b2p0_m3p5_t0_s2,CG,1.0,2.0,3.5,0,2,failed,3526.92578291893,,no_athdf,0.288,RADIAL_COLLAPSE,0.2188996784389019,0.08964719782982554,True,5,7,ok,29,-2
RTC_CG_f1p2_b0p3_m3p5_t90_s1,CG,1.2,0.3,3.5,90,1,failed,1205.759806394577,,no_athdf,0.367008,RADIAL_COLLAPSE,0.2700103372335434,0.1798921450972557,True,2,3,ok,37,-2
RTC_CG_f1p2_b0p3_m3p5_t90_s3,CG,1.2,0.3,3.5,90,3,failed,633.0183525085449,,no_athdf,0.273012,RADIAL_COLLAPSE,0.20974232628941536,0.1447338806465268,True,2,4,ok,28,-2
RTC_CG_f1p2_b0p3_m3p5_t90_s2,CG,1.2,0.3,3.5,90,2,failed,1085.1807715892792,,no_athdf,0.298003,RADIAL_COLLAPSE,0.22933605313301086,0.1147418562322855,True,3,4,ok,30,-2
RTC_CG_f1p0_b1p0_m3p5_t0_s3,CG,1.0,1.0,3.5,0,3,failed,5757.939013242722,,no_athdf,0.294001,RADIAL_COLLAPSE,0.2289252206683159,0.14136595129966736,True,4,5,ok,30,-2
RTC_CG_f1p2_b0p5_m3p5_t0_s2,CG,1.2,0.5,3.5,0,2,failed,1099.9895808696747,,no_athdf,0.262,RADIAL_COLLAPSE,0.199419304728508,0.08805616696675618,True,5,6,ok,27,-2
RTC_CG_f1p2_b0p5_m3p5_t90_s1,CG,1.2,0.5,3.5,90,1,failed,1085.2491519451141,,no_athdf,0.306007,RADIAL_COLLAPSE,0.20989848673343658,0.10480581596493721,True,3,4,ok,31,-2
RTC_CG_f1p2_b1p0_m3p5_t0_s1,CG,1.2,1.0,3.5,0,1,failed,874.2130496501923,,no_athdf,0.302,RADIAL_COLLAPSE,0.20989903807640076,0.08266940180744443,True,4,7,ok,31,-2
RTC_CG_f1p2_b1p0_m3p5_t0_s2,CG,1.2,1.0,3.5,0,2,failed,211.02201223373413,,no_athdf,0.254068,RADIAL_COLLAPSE,0.18978017941117287,0.08168999788661797,True,4,6,ok,26,-2
RTC_CG_f1p2_b0p5_m3p5_t0_s1,CG,1.2,0.5,3.5,0,1,failed,3723.0807287693024,,no_athdf,0.337,RADIAL_COLLAPSE,0.23957397043704987,0.0910419449210167,True,5,8,ok,34,-2
RTC_CG_f1p2_b0p5_m3p5_t90_s2,CG,1.2,0.5,3.5,90,2,failed,3210.4428465366364,,no_athdf,0.311024,RADIAL_COLLAPSE,0.24992531165480614,0.11995439901947975,True,4,5,ok,32,-2
RTC_CG_f1p0_b2p0_m3p5_t0_s3,CG,1.0,2.0,3.5,0,3,failed,7204.361368894577,6.354166666666667,ok:4_peaks,0.3100004196166992,FULL,0.24934789910912514,0.13302797513703504,True,4,6,ok,32,-9
RTC_CG_f1p2_b1p0_m3p5_t90_s3,CG,1.2,1.0,3.5,90,3,failed,135.6785135269165,,no_athdf,0.249046,RADIAL_COLLAPSE,0.17904836684465408,0.13207807019352913,True,3,4,ok,25,-2
RTC_CG_f1p2_b1p0_m3p5_t90_s2,CG,1.2,1.0,3.5,90,2,failed,286.28935837745667,,no_athdf,0.265125,RADIAL_COLLAPSE,0.19976192712783813,0.09188921004533768,True,4,5,ok,27,-2
RTC_CG_f1p2_b1p0_m3p5_t90_s1,CG,1.2,1.0,3.5,90,1,failed,663.2547397613525,,no_athdf,0.301091,RADIAL_COLLAPSE,0.20906885713338852,0.07550644129514694,True,4,7,ok,31,-2
RTC_CG_f1p2_b0p5_m3p5_t0_s3,CG,1.2,0.5,3.5,0,3,failed,5426.201774120331,,no_athdf,0.285001,RADIAL_COLLAPSE,0.21984775736927986,0.13777370527386665,True,3,5,ok,29,-2
RTC_CG_f1p2_b1p0_m3p5_t0_s3,CG,1.2,1.0,3.5,0,3,failed,4039.4287626743317,,no_athdf,0.313001,RADIAL_COLLAPSE,0.24895690008997917,0.1328431386500597,True,4,6,ok,32,-2
RTC_CG_f1p2_b2p0_m3p5_t0_s1,CG,1.2,2.0,3.5,0,1,failed,2682.854709148407,,no_athdf,0.316,RADIAL_COLLAPSE,0.21906712651252747,0.08980656628097806,True,5,7,ok,32,-2
RTC_CG_f1p2_b2p0_m3p5_t90_s2,CG,1.2,2.0,3.5,90,2,failed,150.75803685188293,,no_athdf,0.246091,RADIAL_COLLAPSE,0.17968053370714188,0.08384183794260025,True,4,5,ok,25,-2
RTC_CG_f1p5_b0p3_m3p5_t0_s1,CG,1.5,0.3,3.5,0,1,failed,663.0951218605042,,no_athdf,0.297,RADIAL_COLLAPSE,0.19933396577835083,0.07821001218897956,True,4,7,ok,30,-2
RTC_CG_f1p5_b0p3_m3p5_t0_s2,CG,1.5,0.3,3.5,0,2,failed,256.2428386211395,,no_athdf,0.246011,RADIAL_COLLAPSE,0.17930493131279945,0.07644570929308732,True,4,6,ok,25,-2
RTC_CG_f1p5_b0p3_m3p5_t0_s3,CG,1.5,0.3,3.5,0,3,failed,376.7741765975952,,no_athdf,0.244062,RADIAL_COLLAPSE,0.17962050810456276,0.13682656828314066,True,4,4,ok,25,-2
RTC_CG_f1p2_b2p0_m3p5_t90_s3,CG,1.2,2.0,3.5,90,3,failed,1899.1642076969147,,no_athdf,0.352032,RADIAL_COLLAPSE,0.28896043077111244,0.1562905367463827,True,4,6,ok,36,-2
RTC_CG_f1p2_b0p5_m3p5_t90_s3,CG,1.2,0.5,3.5,90,3,failed,7204.511592388153,31.875,ok:2_peaks,0.46000102162361145,PARTIAL,0.39930716902017593,0.2056681290268898,True,2,5,ok,47,-9
RTC_CG_f1p5_b0p3_m3p5_t90_s2,CG,1.5,0.3,3.5,90,2,failed,271.31761503219604,,no_athdf,0.250056,RADIAL_COLLAPSE,0.1894354671239853,0.08989876694977283,True,3,4,ok,26,-2
RTC_CG_f1p5_b0p3_m3p5_t90_s3,CG,1.5,0.3,3.5,90,3,failed,226.14079594612122,,no_athdf,0.251012,RADIAL_COLLAPSE,0.18981359899044037,0.13225809298455715,True,3,4,ok,26,-2
RTC_CG_f1p2_b2p0_m3p5_t0_s3,CG,1.2,2.0,3.5,0,3,failed,4913.605234861374,,no_athdf,0.319,RADIAL_COLLAPSE,0.24939299747347832,0.1330430724968513,True,4,6,ok,32,-2
RTC_CG_f1p5_b0p3_m3p5_t90_s1,CG,1.5,0.3,3.5,90,1,failed,1386.5393998622894,,no_athdf,0.294005,RADIAL_COLLAPSE,0.19928722083568573,0.10235828533768654,True,2,4,ok,30,-2
RTC_CG_f1p5_b0p5_m3p5_t0_s2,CG,1.5,0.5,3.5,0,2,failed,1461.789837360382,,no_athdf,0.247,RADIAL_COLLAPSE,0.17946697771549225,0.0763986421128114,True,4,6,ok,25,-2
RTC_CG_f1p5_b0p5_m3p5_t90_s2,CG,1.5,0.5,3.5,90,2,failed,316.46178817749023,,no_athdf,0.240093,RADIAL_COLLAPSE,0.1800626441836357,0.09251539036631584,True,3,4,ok,25,-2
RTC_CG_f1p5_b0p5_m3p5_t0_s1,CG,1.5,0.5,3.5,0,1,failed,2260.993977546692,,no_athdf,0.307001,RADIAL_COLLAPSE,0.20967119187116623,0.08398193546703883,True,5,7,ok,31,-2
RTC_CG_f1p2_b2p0_m3p5_t0_s2,CG,1.2,2.0,3.5,0,2,failed,7204.71005654335,7.864583333333334,ok:5_peaks,0.26000112295150757,FULL,0.19894807040691376,0.08814739932616551,True,5,6,ok,27,-9
RTC_CG_f1p5_b0p5_m3p5_t90_s1,CG,1.5,0.5,3.5,90,1,failed,2637.8109583854675,,no_athdf,0.337,RADIAL_COLLAPSE,0.23914159834384918,0.07975356812988009,True,3,7,ok,34,-2
RTC_CG_f1p2_b2p0_m3p5_t90_s1,CG,1.2,2.0,3.5,90,1,failed,7204.602702140808,7.083333333333334,ok:5_peaks,0.4100005626678467,FULL,0.3199733719229698,0.13355118222534657,True,5,8,ok,42,-9
RTC_CG_f1p5_b1p0_m3p5_t0_s1,CG,1.5,1.0,3.5,0,1,failed,1989.5230617523193,,no_athdf,0.311,RADIAL_COLLAPSE,0.21903925389051437,0.07962960936129093,True,5,8,ok,32,-2
RTC_CG_f1p5_b1p0_m3p5_t90_s1,CG,1.5,1.0,3.5,90,1,failed,271.30243372917175,,no_athdf,0.262001,RADIAL_COLLAPSE,0.1693049892783165,0.07776144444942475,True,3,5,ok,27,-2
RTC_CG_f1p5_b0p5_m3p5_t0_s3,CG,1.5,0.5,3.5,0,3,failed,3903.7367391586304,,no_athdf,0.309,RADIAL_COLLAPSE,0.2398836314678192,0.12811468914151192,True,4,6,ok,31,-2
RTC_CG_f1p5_b1p0_m3p5_t90_s3,CG,1.5,1.0,3.5,90,3,failed,241.12065386772156,,no_athdf,0.232022,RADIAL_COLLAPSE,0.16908535733819008,0.1219816179946065,True,4,4,ok,24,-2
RTC_CG_f1p5_b1p0_m3p5_t90_s2,CG,1.5,1.0,3.5,90,2,failed,512.5248348712921,,no_athdf,0.251,RADIAL_COLLAPSE,0.18978796526789665,0.08970124647021294,True,4,5,ok,26,-2
RTC_CG_f1p5_b0p5_m3p5_t90_s3,CG,1.5,0.5,3.5,90,3,failed,3979.256771326065,,no_athdf,0.427,RADIAL_COLLAPSE,0.35936155915260315,0.1915780007839203,True,2,5,ok,43,-2
RTC_CG_f1p5_b2p0_m3p5_t90_s1,CG,1.5,2.0,3.5,90,1,failed,180.78797483444214,,no_athdf,0.270031,RADIAL_COLLAPSE,0.17917383462190628,0.07483845949172974,True,4,6,ok,28,-2
RTC_CG_f1p5_b2p0_m3p5_t90_s2,CG,1.5,2.0,3.5,90,2,failed,241.19416046142578,,no_athdf,0.238071,RADIAL_COLLAPSE,0.16975294798612595,0.07794496417045593,True,3,5,ok,24,-2
RTC_CG_f1p5_b2p0_m3p5_t0_s1,CG,1.5,2.0,3.5,0,1,failed,2019.781371831894,,no_athdf,0.312,RADIAL_COLLAPSE,0.21930716186761856,0.07971703074872494,True,5,8,ok,32,-2
RTC_CG_f1p5_b2p0_m3p5_t90_s3,CG,1.5,2.0,3.5,90,3,failed,813.882495880127,,no_athdf,0.281062,RADIAL_COLLAPSE,0.21908212453126907,0.1337009221315384,True,3,5,ok,29,-2
RTC_CG_f2p0_b0p3_m3p5_t0_s2,CG,2.0,0.3,3.5,0,2,failed,226.12709784507751,,no_athdf,0.235001,RADIAL_COLLAPSE,0.16937484219670296,0.07152620889246464,True,4,6,ok,24,-2
RTC_CG_f1p5_b1p0_m3p5_t0_s3,CG,1.5,1.0,3.5,0,3,failed,4054.520453929901,,no_athdf,0.311001,RADIAL_COLLAPSE,0.2489982806146145,0.13626934525867304,True,4,6,ok,32,-2
RTC_CG_f2p0_b0p3_m3p5_t90_s1,CG,2.0,0.3,3.5,90,1,failed,406.95119166374207,,no_athdf,0.261011,RADIAL_COLLAPSE,0.16958238184452057,0.08730001375079155,True,2,4,ok,27,-2
RTC_CG_f2p0_b0p3_m3p5_t90_s2,CG,2.0,0.3,3.5,90,2,failed,271.3406808376312,,no_athdf,0.224026,RADIAL_COLLAPSE,0.15947727859020233,0.09621550639470418,True,3,3,ok,23,-2
RTC_CG_f2p0_b0p3_m3p5_t90_s3,CG,2.0,0.3,3.5,90,3,failed,331.55313515663147,,no_athdf,0.231045,RADIAL_COLLAPSE,0.16993200033903122,0.1195004228502512,True,3,4,ok,24,-2
RTC_CG_f1p5_b1p0_m3p5_t0_s2,CG,1.5,1.0,3.5,0,2,failed,7204.542196273804,7.291666666666667,ok:5_peaks,0.28000059723854065,FULL,0.21969370543956757,0.09130862142358508,True,5,7,ok,29,-9
RTC_CG_f2p0_b0p3_m3p5_t0_s1,CG,2.0,0.3,3.5,0,1,failed,3557.0079448223114,,no_athdf,0.302,RADIAL_COLLAPSE,0.20951202511787415,0.07656880136993197,True,5,9,ok,31,-2
RTC_CG_f1p5_b2p0_m3p5_t0_s3,CG,1.5,2.0,3.5,0,3,failed,5305.700786113739,,no_athdf,0.32,RADIAL_COLLAPSE,0.2594590298831463,0.1429654179761807,True,4,6,ok,33,-2
RTC_CG_f2p0_b0p5_m3p5_t90_s1,CG,2.0,0.5,3.5,90,1,failed,422.0895006656647,,no_athdf,0.25502,RADIAL_COLLAPSE,0.1595286950469017,0.08466518111526966,True,4,4,ok,26,-2
RTC_CG_f2p0_b0p5_m3p5_t90_s2,CG,2.0,0.5,3.5,90,2,failed,120.61489057540894,,no_athdf,0.209025,RADIAL_COLLAPSE,0.13915253430604935,0.08612057814995448,True,2,3,ok,21,-2
RTC_CG_f2p0_b0p5_m3p5_t0_s1,CG,2.0,0.5,3.5,0,1,failed,2698.033720254898,,no_athdf,0.299001,RADIAL_COLLAPSE,0.19988535344600677,0.07997044362127781,True,5,8,ok,30,-2
RTC_CG_f1p5_b2p0_m3p5_t0_s2,CG,1.5,2.0,3.5,0,2,failed,7204.737483501434,7.083333333333334,ok:5_peaks,0.290000319480896,FULL,0.22901811078190804,0.09823612176946231,True,5,7,ok,30,-9
RTC_CG_f2p0_b1p0_m3p5_t0_s1,CG,2.0,1.0,3.5,0,1,failed,2487.092484474182,,no_athdf,0.303001,RADIAL_COLLAPSE,0.17928577959537506,0.06870727315545082,True,5,10,ok,31,-2
RTC_CG_f2p0_b0p3_m3p5_t0_s3,CG,2.0,0.3,3.5,0,3,failed,7204.515908241272,6.979166666666667,ok:4_peaks,0.29000043869018555,FULL,0.22966966032981873,0.12143141652146976,True,4,6,ok,30,-9
RTC_CG_f2p0_b0p5_m3p5_t0_s3,CG,2.0,0.5,3.5,0,3,failed,4973.982790231705,,no_athdf,0.303,RADIAL_COLLAPSE,0.23994504287838936,0.12970776172975698,True,4,6,ok,31,-2
RTC_CG_f2p0_b1p0_m3p5_t90_s2,CG,2.0,1.0,3.5,90,2,failed,331.59399008750916,,no_athdf,0.21201,RADIAL_COLLAPSE,0.1498410999774933,0.06574046313762665,True,3,5,ok,22,-2
RTC_CG_f2p0_b1p0_m3p5_t90_s3,CG,2.0,1.0,3.5,90,3,failed,226.09862422943115,,no_athdf,0.214178,RADIAL_COLLAPSE,0.14920205622911453,0.10437433049082756,True,4,4,ok,22,-2
RTC_CG_f2p0_b0p5_m3p5_t0_s2,CG,2.0,0.5,3.5,0,2,failed,7204.208908319473,7.34375,ok:5_peaks,0.2700001001358032,FULL,0.20951887965202332,0.08687058091163635,True,5,7,ok,28,-9
RTC_CG_f2p0_b0p5_m3p5_t90_s3,CG,2.0,0.5,3.5,90,3,failed,7203.949280500412,15.3125,ok:3_peaks,0.3600006103515625,FULL,0.2994457818567753,0.1479433880498012,True,3,6,ok,37,-9
RTC_CG_f2p0_b2p0_m3p5_t0_s1,CG,2.0,2.0,3.5,0,1,failed,2321.155218601227,,no_athdf,0.311,RADIAL_COLLAPSE,0.20946422964334488,0.08323017838928434,True,5,9,ok,32,-2
RTC_CG_f2p0_b2p0_m3p5_t90_s1,CG,2.0,2.0,3.5,90,1,failed,211.0353662967682,,no_athdf,0.258039,RADIAL_COLLAPSE,0.15945077687501907,0.07783608585596084,True,4,5,ok,26,-2
RTC_CG_f2p0_b2p0_m3p5_t90_s2,CG,2.0,2.0,3.5,90,2,failed,195.98573565483093,,no_athdf,0.223066,RADIAL_COLLAPSE,0.15981243178248405,0.07387931868433953,True,3,5,ok,23,-2
RTC_CG_f2p0_b2p0_m3p5_t90_s3,CG,2.0,2.0,3.5,90,3,failed,241.16810941696167,,no_athdf,0.222028,RADIAL_COLLAPSE,0.15913542360067368,0.11450547352433205,True,4,4,ok,23,-2
RTC_CG_f2p0_b1p0_m3p5_t0_s3,CG,2.0,1.0,3.5,0,3,failed,5154.656029224396,,no_athdf,0.308001,RADIAL_COLLAPSE,0.2390703558921814,0.12956306710839272,True,4,6,ok,31,-2
RTC_CG_f2p0_b1p0_m3p5_t0_s2,CG,2.0,1.0,3.5,0,2,failed,7204.520706415176,7.083333333333334,ok:5_peaks,0.2800006866455078,FULL,0.21976419165730476,0.09405851417354175,True,5,7,ok,29,-9
RTC_CG_f1p0_b0p3_m4p0_t0_s2,CG,1.0,0.3,4.0,0,2,failed,497.3717710971832,,no_athdf,0.253,RADIAL_COLLAPSE,0.1992126703262329,0.07681663760117122,True,5,7,ok,26,-2
RTC_CG_f1p0_b0p3_m4p0_t0_s1,CG,1.0,0.3,4.0,0,1,failed,708.4983875751495,,no_athdf,0.284,RADIAL_COLLAPSE,0.19965701550245285,0.07982820698193141,True,4,7,ok,29,-2
RTC_CG_f1p0_b0p3_m4p0_t90_s1,CG,1.0,0.3,4.0,90,1,failed,241.1769139766693,,no_athdf,0.294023,RADIAL_COLLAPSE,0.2092614769935608,0.10468327440321445,True,2,4,ok,30,-2
RTC_CG_f1p0_b0p3_m4p0_t90_s2,CG,1.0,0.3,4.0,90,2,failed,301.46052384376526,,no_athdf,0.270011,RADIAL_COLLAPSE,0.20943506434559822,0.1097062798216939,True,3,4,ok,28,-2
RTC_CG_f1p0_b0p3_m4p0_t90_s3,CG,1.0,0.3,4.0,90,3,failed,241.21609091758728,,no_athdf,0.279029,RADIAL_COLLAPSE,0.20951999351382256,0.1495556691661477,True,2,4,ok,28,-2
RTC_CG_f1p0_b0p3_m4p0_t0_s3,CG,1.0,0.3,4.0,0,3,failed,1537.455229997635,,no_athdf,0.262,RADIAL_COLLAPSE,0.1994248442351818,0.12974102273583413,True,3,5,ok,27,-2
RTC_CG_f2p0_b1p0_m3p5_t90_s1,CG,2.0,1.0,3.5,90,1,failed,6315.114261388779,,no_athdf,0.395,RADIAL_COLLAPSE,0.2995355501770973,0.12849972676485777,True,5,8,ok,40,-2
RTC_CG_f1p0_b0p5_m4p0_t90_s1,CG,1.0,0.5,4.0,90,1,failed,482.348073720932,,no_athdf,0.289009,RADIAL_COLLAPSE,0.19968707859516144,0.08367729187011719,True,2,5,ok,29,-2
RTC_CG_f1p0_b0p5_m4p0_t90_s2,CG,1.0,0.5,4.0,90,2,failed,376.76837682724,,no_athdf,0.263001,RADIAL_COLLAPSE,0.20924368873238564,0.11716541182249784,True,4,4,ok,27,-2
RTC_CG_f1p0_b0p5_m4p0_t0_s2,CG,1.0,0.5,4.0,0,2,failed,3270.681601524353,,no_athdf,0.268002,RADIAL_COLLAPSE,0.1995423138141632,0.08269284346273967,True,5,7,ok,27,-2
RTC_CG_f2p0_b2p0_m3p5_t0_s2,CG,2.0,2.0,3.5,0,2,failed,7204.598838329315,6.979166666666667,ok:5_peaks,0.2900010049343109,FULL,0.22913623228669167,0.10109151527285576,True,5,7,ok,30,-9
RTC_CG_f2p0_b2p0_m3p5_t0_s3,CG,2.0,2.0,3.5,0,3,failed,6722.103796958923,,no_athdf,0.32,RADIAL_COLLAPSE,0.25957003235816956,0.1430141714711984,True,4,6,ok,33,-2
RTC_CG_f1p0_b0p5_m4p0_t0_s1,CG,1.0,0.5,4.0,0,1,failed,5064.2832708358765,,no_athdf,0.314001,RADIAL_COLLAPSE,0.22965314984321594,0.0873380545526743,True,5,8,ok,32,-2
RTC_CG_f1p0_b0p5_m4p0_t0_s3,CG,1.0,0.5,4.0,0,3,failed,4732.630691766739,,no_athdf,0.27,RADIAL_COLLAPSE,0.2095700241625309,0.13569941893219947,True,4,5,ok,28,-2
RTC_CG_f1p0_b1p0_m4p0_t90_s2,CG,1.0,1.0,4.0,90,2,failed,150.67963290214539,,no_athdf,0.242021,RADIAL_COLLAPSE,0.17985078692436218,0.07337996984521548,True,4,6,ok,25,-2
RTC_CG_f1p0_b1p0_m4p0_t90_s1,CG,1.0,1.0,4.0,90,1,failed,2109.910305738449,,no_athdf,0.307004,RADIAL_COLLAPSE,0.21939248591661453,0.08122584010873522,True,4,7,ok,31,-2
RTC_CG_f1p0_b1p0_m4p0_t0_s2,CG,1.0,1.0,4.0,0,2,failed,3556.9935789108276,,no_athdf,0.313001,RADIAL_COLLAPSE,0.24975785613059998,0.09995162207633257,True,4,8,ok,32,-2
